path_id,step,hour,currency,architecture,lcu_usd,eth_usd,oracle_ratio_error,source_disagreement,dex_discount,annual_rate,debt_ceiling,liquidation_ratio,paused,bad_debt_cumulative,credit_cumulative
1,290,1746,ARS,Adaptive multi-oracle,0.881151627,0.31190985,-0.0115991313,0.1306773,0.0715959459,0.591563444,0.375725617,1.89343823,0,0,0.175295548
2,290,1746,ARS,Adaptive multi-oracle,0.912482826,0.260902414,0.00290637075,0.088704498,0.0580885599,0.519605748,0.455429366,1.81524892,0,0,0.176291222
0,291,1752,ARS,Adaptive multi-oracle,0.927777885,0.353588357,0.0131328989,0.110896805,0.0704455679,0.587685139,0.378418337,1.89042177,0,0,0.178718475
1,291,1752,ARS,Adaptive multi-oracle,0.879120043,0.312352037,0.00100554831,0.14723316,0.0721403919,0.59477368,0.373512048,1.89593508,0,0,0.175827805
2,291,1752,ARS,Adaptive multi-oracle,0.91250137,0.26638741,-0.0131618209,0.115657374,0.0582493825,0.533338484,0.430737231,1.83690282,0,0,0.176898106
0,292,1758,ARS,Adaptive multi-oracle,0.929867903,0.357886089,0.00224743644,0.104462935,0.0697999168,0.55469026,0.413569395,1.8558702,0,0,0.179295874
1,292,1758,ARS,Adaptive multi-oracle,0.8756146,0.301499886,0.00909360019,0.115216589,0.0733812894,0.607161057,0.358783768,1.91001416,0,0,0.176346784
2,292,1758,ARS,Adaptive multi-oracle,0.914509873,0.266905241,-0.00560647172,0.130459146,0.0580841834,0.554988848,0.405429366,1.85024892,0,0,0.177471618
0,293,1764,ARS,Adaptive multi-oracle,0.928983226,0.364232061,0.000227760031,0.113290116,0.0695369193,0.567685139,0.398418337,1.87042177,0,0,0.179858135
1,293,1764,ARS,Adaptive multi-oracle,0.873095736,0.312361126,-0.0312153573,0.163391123,0.0743120705,0.57477368,0.393469139,1.87593508,0,0,0.176904359
2,293,1764,ARS,Adaptive multi-oracle,0.9143465,0.268086962,-0.00736611534,0.165182376,0.0577801652,0.574517712,0.382295191,1.87190282,0,0,0.178019677
0,294,1770,ARS,Adaptive multi-oracle,0.925484965,0.372890258,-0.0216602371,0.150006122,0.0713079127,0.53469026,0.421854206,1.8452382,0,0,0.180479713
1,294,1770,ARS,Adaptive multi-oracle,0.873327792,0.310969072,-0.00253393707,0.131326687,0.0727439444,0.646643058,0.332270479,1.94072238,0,0,0.177363883
2,294,1770,ARS,Adaptive multi-oracle,0.914728173,0.269457959,-0.00338489063,0.132073793,0.0570324004,0.604988848,0.355429366,1.88524892,0,0,0.178528765
0,295,1776,ARS,Adaptive multi-oracle,0.924263058,0.380547203,-0.0244520105,0.195067296,0.0708732863,0.586589462,0.373426132,1.89401403,0,0,0.181014599
1,295,1776,ARS,Adaptive multi-oracle,0.870576263,0.305754372,0.0170564831,0.112067787,0.0736004049,0.593812798,0.368217884,1.89963218,0,0,0.177898727
2,295,1776,ARS,Adaptive multi-oracle,0.915989353,0.272235391,-0.012040935,0.119406927,0.0568351345,0.566750638,0.388112678,1.87858383,0,0,0.179091506
0,296,1782,ARS,Adaptive multi-oracle,0.923912963,0.366354021,0.00357455561,0.14709911,0.0700112504,0.58469026,0.371854206,1.8802382,0,0,0.181554026
1,296,1782,ARS,Adaptive multi-oracle,0.871245725,0.304654601,0.00122990302,0.139714236,0.0722792765,0.626643058,0.352270479,1.92072238,0,0,0.178384056
2,296,1782,ARS,Adaptive multi-oracle,0.917239636,0.270407356,0.00622338602,0.111353966,0.0564248222,0.584988848,0.375429366,1.86524892,0,0,0.179630547
0,297,1788,ARS,Adaptive multi-oracle,0.920593769,0.366883895,-0.00263678191,0.13268406,0.0708264581,0.595271987,0.367174616,1.9007671,0,0,0.182089168
1,297,1788,ARS,Adaptive multi-oracle,0.871388771,0.307626021,-0.00293478273,0.109466286,0.071305269,0.59962849,0.364077424,1.90415549,0,0,0.178899743
2,297,1788,ARS,Adaptive multi-oracle,0.914280977,0.273381091,-0.0127458571,0.120504856,0.0582849048,0.546750638,0.408112678,1.85858383,0,0,0.18022979
0,298,1794,ARS,Adaptive multi-oracle,0.919451984,0.359469665,0.00977870299,0.0869919456,0.0706291142,0.566650453,0.388188292,1.87850591,0,0,0.182652654
1,298,1794,ARS,Adaptive multi-oracle,0.870988442,0.311410367,-0.00485666495,0.125719079,0.0705417788,0.606643058,0.372270479,1.90072238,0,0,0.179408195
2,298,1794,ARS,Adaptive multi-oracle,0.913950453,0.278217885,-0.0106711318,0.135570551,0.0582185773,0.564988848,0.395429366,1.85263776,0,0,0.18079479
0,299,1800,ARS,Adaptive multi-oracle,0.917630498,0.348790319,0.0236215569,0.0470075573,0.0707313217,0.575271987,0.387174616,1.8807671,0,0,0.183206462
1,299,1800,ARS,Adaptive multi-oracle,0.873640949,0.3091603,-9.67126125e-05,0.128233014,0.0698899635,0.57962849,0.384077424,1.88415549,0,0,0.179950776
2,299,1800,ARS,Adaptive multi-oracle,0.917642109,0.283963126,-0.0260409499,0.143026199,0.0579855006,0.561040769,0.392445717,1.87414282,0,0,0.181361701
0,300,1806,ARS,Adaptive multi-oracle,0.920728397,0.349738855,0.000321607392,0.0739225623,0.0701095602,0.546650453,0.408188292,1.85850591,0,0,0.183793978
1,300,1806,ARS,Adaptive multi-oracle,0.869429501,0.313664759,-0.0259732365,0.151069991,0.0718313036,0.586643058,0.389426791,1.88072238,0,0,0.180499838
2,300,1806,ARS,Adaptive multi-oracle,0.920815522,0.282589826,-0.00197354161,0.142584974,0.05763749,0.570649835,0.385181223,1.88161654,0,0,0.181915061
0,301,1812,ARS,Adaptive multi-oracle,0.919808217,0.346777589,0.0083352596,0.0617743006,0.0699553438,0.555271987,0.407174616,1.8607671,0,0,0.184372681
1,301,1812,ARS,Adaptive multi-oracle,0.866892767,0.319608481,-0.0161269278,0.164988336,0.0724161436,0.599770103,0.363977186,1.90426564,0,0,0.181024441
2,301,1812,ARS,Adaptive multi-oracle,0.916484529,0.27459909,-0.00568821029,0.104089908,0.0599719423,0.565943556,0.388722232,1.8779561,0,0,0.182491032
0,302,1818,ARS,Adaptive multi-oracle,0.920110834,0.342394371,0.0166155732,0.0666039145,0.0696382448,0.526650453,0.428188292,1.83850591,0,0,0.184988763
1,302,1818,ARS,Adaptive multi-oracle,0.867029226,0.313413703,-0.00218579357,0.132987118,0.0710275522,0.628265819,0.344358358,1.91572238,0,0,0.181506236
2,302,1818,ARS,Adaptive multi-oracle,0.912376312,0.273044667,0.0108001841,0.0873318745,0.0622657389,0.550649835,0.405181223,1.86161654,0,0,0.183089825
0,303,1824,ARS,Adaptive multi-oracle,0.91714959,0.34384596,-0.00343998235,0.101859263,0.0709996376,0.535271987,0.427174616,1.8407671,0,0,0.18560385
1,303,1824,ARS,Adaptive multi-oracle,0.869517961,0.310162854,0.00582401326,0.128433447,0.0703092753,0.579770103,0.379814068,1.88722938,0,0,0.182051853
2,303,1824,ARS,Adaptive multi-oracle,0.914953898,0.274370832,0.00962774277,0.0752322744,0.062042246,0.545943556,0.408722232,1.8579561,0,0,0.183683841
0,304,1830,ARS,Adaptive multi-oracle,0.917135065,0.352974837,-0.00932725459,0.130038207,0.0708626914,0.509505724,0.433809397,1.83406001,0,0,0.186245936
1,304,1830,ARS,Adaptive multi-oracle,0.869960662,0.311372082,-0.00153640629,0.111640504,0.0692428624,0.608265819,0.364358358,1.89572238,0,0,0.182557666
2,304,1830,ARS,Adaptive multi-oracle,0.91337987,0.276510666,-0.00295232754,0.0927911329,0.0629319837,0.530649835,0.425181223,1.84161654,0,0,0.184299695
0,305,1836,ARS,Adaptive multi-oracle,0.916597634,0.35710837,-0.0149099236,0.149579071,0.0703454216,0.562024795,0.391695536,1.87490817,0,0,0.186816071
1,305,1836,ARS,Adaptive multi-oracle,0.870010666,0.308827158,0.00981469591,0.0804609329,0.0688013576,0.559770103,0.399814068,1.86722938,0,0,0.183124444
2,305,1836,ARS,Adaptive multi-oracle,0.911604419,0.277975633,-0.00745822826,0.124872218,0.0640046487,0.525943556,0.428722232,1.8379561,0,0,0.184928341
0,306,1842,ARS,Adaptive multi-oracle,0.917102011,0.353105108,-0.00171828366,0.150235043,0.0695342112,0.559505724,0.383809397,1.86906001,0,0,0.187384576
1,306,1842,ARS,Adaptive multi-oracle,0.875664313,0.301788365,0.0316432597,0.0700661685,0.068055022,0.588265819,0.384358358,1.87572238,0,0,0.183657668
2,306,1842,ARS,Adaptive multi-oracle,0.915279467,0.285120687,-0.02209475,0.14847685,0.063741651,0.538840511,0.409757449,1.85687595,0,0,0.185529476
0,307,1848,ARS,Adaptive multi-oracle,0.918111938,0.354416117,-0.00712423552,0.144524142,0.0683788994,0.589802863,0.371100136,1.89651334,0,0,0.187912017
1,307,1848,ARS,Adaptive multi-oracle,0.879596361,0.300026385,0.00948961085,0.0721310738,0.0679842402,0.539770103,0.419814068,1.84722938,0,0,0.184259162
2,307,1848,ARS,Adaptive multi-oracle,0.914332502,0.281382311,0.00610299351,0.134018982,0.0635937431,0.575943556,0.378722232,1.8729561,0,0,0.186084272
0,308,1854,ARS,Adaptive multi-oracle,0.916228753,0.346305336,0.0197057314,0.0960030364,0.0686247747,0.575666063,0.381442514,1.88551805,0,0,0.188468059
1,308,1854,ARS,Adaptive multi-oracle,0.877873403,0.301636135,-0.00526919627,0.0758485604,0.0685526138,0.568265819,0.404358358,1.85572238,0,0,0.184821479
2,308,1854,ARS,Adaptive multi-oracle,0.913953567,0.283320498,-0.0112941931,0.131651978,0.0633473362,0.554089763,0.39778596,1.86873648,0,0,0.186661911
0,309,1860,ARS,Adaptive multi-oracle,0.912820735,0.344936273,-0.00103541747,0.0837377084,0.0698295527,0.569802863,0.391100136,1.87651334,0,0,0.189035656
1,309,1860,ARS,Adaptive multi-oracle,0.880878969,0.30229231,-0.00297203329,0.0832993064,0.0686434981,0.519770103,0.439814068,1.82722938,0,0,0.185446085
2,309,1860,ARS,Adaptive multi-oracle,0.915228281,0.284081667,-0.0018490609,0.125457781,0.0628588061,0.555943556,0.398722232,1.86339409,0,0,0.187235222
0,310,1866,ARS,Adaptive multi-oracle,0.917103126,0.344782281,-0.000126418931,0.0915927272,0.0690887026,0.555666063,0.401442514,1.86551805,0,0,0.189610338
1,310,1866,ARS,Adaptive multi-oracle,0.879542138,0.292030996,0.0300174178,0.079774535,0.0691743553,0.548265819,0.424358358,1.83572238,0,0,0.186035677
2,310,1866,ARS,Adaptive multi-oracle,0.917777566,0.282227649,0.0062488489,0.0942771361,0.0627021452,0.534089763,0.413955305,1.85279891,0,0,0.187840641
0,311,1872,ARS,Adaptive multi-oracle,0.91679145,0.352654066,0.00144543868,0.111115849,0.0686631713,0.549802863,0.411100136,1.85651334,0,0,0.19019547
1,311,1872,ARS,Adaptive multi-oracle,0.877757876,0.292910963,-0.00247724938,0.0955516691,0.0706386961,0.499770103,0.459814068,1.80854994,0,0,0.18670064
2,311,1872,ARS,Adaptive multi-oracle,0.917077998,0.283136784,-0.00733336472,0.110255405,0.0629159821,0.535943556,0.418722232,1.84339409,0,0,0.188442426
0,312,1878,ARS,Adaptive multi-oracle,0.913893497,0.346479378,-0.000662392882,0.117245875,0.0700181707,0.535666063,0.421442514,1.84551805,0,0,0.190811441
1,312,1878,ARS,Adaptive multi-oracle,0.876374675,0.28783116,0.0191595823,0.073661566,0.0713466691,0.528265819,0.440922055,1.82755487,0,0,0.187321044
2,312,1878,ARS,Adaptive multi-oracle,0.894818012,0.28139154,-0.018403397,0.12157275,0.0777577252,0.514089763,0.433955305,1.83279891,0,0,0.189168177
0,313,1884,ARS,Adaptive multi-oracle,0.912135311,0.353424609,-0.0224152864,0.140565687,0.070690792,0.529802863,0.419098602,1.84785962,0,0,0.191432422
1,313,1884,ARS,Adaptive multi-oracle,0.877792721,0.285208714,0.0149011374,0.0647233699,0.0718535198,0.479770103,0.469207739,1.80268387,0,0,0.188012629
2,313,1884,ARS,Adaptive multi-oracle,0.892371262,0.283242707,0.000245481238,0.144413999,0.0794843324,0.521658988,0.423678076,1.84351255,0,0,0.189803918
0,314,1890,ARS,Adaptive multi-oracle,0.910727985,0.33724684,0.0169105328,0.10101315,0.0705217526,0.570647409,0.385183041,1.88051805,0,0,0.191989972
1,314,1890,ARS,Adaptive multi-oracle,0.876579843,0.287037551,7.02534108e-05,0.105902711,0.0726467672,0.508265819,0.460922055,1.80755487,0,0,0.188662911
2,314,1890,ARS,Adaptive multi-oracle,0.891200722,0.281474567,0.0038716307,0.150514183,0.079705562,0.564089763,0.383955305,1.86779891,0,0,0.190373027
0,315,1896,ARS,Adaptive multi-oracle,0.910639515,0.341053063,0.00372338809,0.0892099607,0.0702533071,0.521952314,0.423436498,1.84374069,0,0,0.192615915
1,315,1896,ARS,Adaptive multi-oracle,0.877868372,0.284764663,0.00834421403,0.0921234946,0.0724291253,0.520985288,0.424233447,1.83768387,0,0,0.189288412
2,315,1896,ARS,Adaptive multi-oracle,0.891638,0.284922658,-0.00920086071,0.158435861,0.0790343394,0.571658988,0.373678076,1.87851255,0,0,0.19092453
0,316,1902,ARS,Adaptive multi-oracle,0.913808924,0.335841781,0.01739008,0.0845288371,0.069556412,0.550647409,0.405183041,1.86051805,0,0,0.193200529
1,316,1902,ARS,Adaptive multi-oracle,0.87869285,0.289863215,-0.0079400164,0.124519907,0.0725173838,0.499158519,0.442625847,1.82601218,0,0,0.189946051
2,316,1902,ARS,Adaptive multi-oracle,0.894751174,0.292116747,-0.0253873319,0.171034672,0.0778739495,0.614089763,0.346975263,1.90279891,0,0,0.191423172
0,317,1908,ARS,Adaptive multi-oracle,0.910700054,0.329564833,0.0209409559,0.048615456,0.0714411511,0.501952314,0.443436498,1.82374069,0,0,0.193867019
1,317,1908,ARS,Adaptive multi-oracle,0.880086591,0.286402977,-0.000853814067,0.121676075,0.0718636368,0.550998762,0.400183965,1.86633237,0,0,0.190526784
2,317,1908,ARS,Adaptive multi-oracle,0.893482386,0.296899255,-0.0176895223,0.177925353,0.0774735372,0.621658988,0.333594117,1.91351255,0,0,0.191919967
0,318,1914,ARS,Adaptive multi-oracle,0.9100172,0.332472801,-0.00222909254,0.103257025,0.0713155767,0.530647409,0.425183041,1.84051805,0,0,0.19447918
1,318,1914,ARS,Adaptive multi-oracle,0.881226979,0.285372123,0.00526516718,0.108242845,0.0713269072,0.545791482,0.404256517,1.86101218,0,0,0.19111682
2,318,1914,ARS,Adaptive multi-oracle,0.89676249,0.293978193,0.00725320448,0.168619951,0.075971202,0.652720954,0.328366776,1.93779891,0,0,0.192378606
0,319,1920,ARS,Adaptive multi-oracle,0.911126196,0.331064133,0.0108463833,0.0863121841,0.0709291338,0.521860536,0.423512071,1.84366931,0,0,0.195104542
1,319,1920,ARS,Adaptive multi-oracle,0.879751613,0.282717498,0.000484518018,0.109353574,0.0719136208,0.530998762,0.420183965,1.84633237,0,0,0.191731273
2,319,1920,ARS,Adaptive multi-oracle,0.894684403,0.292778008,0.000780417783,0.153367896,0.0759670559,0.635660387,0.339442487,1.9321803,0,0,0.192861661
0,320,1926,ARS,Adaptive multi-oracle,0.913595662,0.333173811,0.00844713243,0.108409297,0.0707552333,0.510647409,0.445183041,1.82051805,0,0,0.195750307
1,320,1926,ARS,Adaptive multi-oracle,0.877300898,0.27751652,0.00721904047,0.0772567758,0.0731570683,0.525791482,0.424256517,1.84101218,0,0,0.192358727
2,320,1926,ARS,Adaptive multi-oracle,0.896675796,0.298777736,-0.0211346208,0.149690485,0.0746723326,0.632720954,0.348366776,1.91779891,0,0,0.193338485
0,321,1932,ARS,Adaptive multi-oracle,0.913236433,0.334956002,-0.00114870868,0.129389484,0.0706207359,0.523558666,0.422115974,1.84499007,0,0,0.196377851
1,321,1932,ARS,Adaptive multi-oracle,0.878757164,0.273415007,0.0147269227,0.075451074,0.0729964006,0.510998762,0.440183965,1.82633237,0,0,0.19299981
2,321,1932,ARS,Adaptive multi-oracle,0.898052811,0.300953373,-0.00841171197,0.136181963,0.0736337192,0.615660387,0.359442487,1.9121803,0,0,0.193836962
0,322,1938,ARS,Adaptive multi-oracle,0.911846087,0.345387728,-0.0304009862,0.15187975,0.0706592715,0.554724214,0.397295532,1.85551805,0,0,0.196961028
1,322,1938,ARS,Adaptive multi-oracle,0.877982197,0.274502538,-0.0043737975,0.0849508221,0.0733694701,0.505791482,0.444256517,1.82101218,0,0,0.193648805
2,322,1938,ARS,Adaptive multi-oracle,0.897363381,0.298952643,-0.000529210375,0.142524842,0.0730796968,0.612720954,0.368366776,1.89779891,0,0,0.194340593
0,323,1944,ARS,Adaptive multi-oracle,0.912451102,0.33912712,0.000353363178,0.138394978,0.0695951535,0.573558666,0.372115974,1.87999007,0,0,0.197511818
1,323,1944,ARS,Adaptive multi-oracle,0.880153918,0.274001462,-0.00198248509,0.0886070647,0.0734352481,0.490998762,0.457674233,1.81263905,0,0,0.194317077
2,323,1944,ARS,Adaptive multi-oracle,0.897319244,0.300146255,-0.00225386464,0.147515617,0.0723398721,0.595660387,0.379442487,1.8921803,0,0,0.19486317
0,324,1950,ARS,Adaptive multi-oracle,0.914277385,0.335431869,-0.00383008468,0.120699341,0.0685508449,0.575119102,0.381848408,1.88509263,0,0,0.198058259
1,324,1950,ARS,Adaptive multi-oracle,0.880057871,0.278016056,0.00194507503,0.119018684,0.073664546,0.486936484,0.45327087,1.81650615,0,0,0.194997967
2,324,1950,ARS,Adaptive multi-oracle,0.895373649,0.308801625,-0.0355434337,0.159061454,0.0728123269,0.592720954,0.377436385,1.8897413,0,0,0.195395256
0,325,1956,ARS,Adaptive multi-oracle,0.916734384,0.342472716,-0.0188933895,0.131986824,0.067872679,0.553558666,0.392115974,1.85999007,0,0,0.198637138
1,325,1956,ARS,Adaptive multi-oracle,0.882258626,0.274907578,0.00324157434,0.121970484,0.0730875602,0.536446457,0.41166936,1.84763905,0,0,0.195601809
2,325,1956,ARS,Adaptive multi-oracle,0.891421032,0.307009738,-0.00193947856,0.152173035,0.0743459075,0.604543737,0.360614357,1.90797846,0,0,0.195921202
0,326,1962,ARS,Adaptive multi-oracle,0.919992993,0.348155847,-0.00423623279,0.111998018,0.0671941583,0.557174646,0.39540703,1.87113584,0,0,0.199211965
1,326,1962,ARS,Adaptive multi-oracle,0.880222912,0.277875084,-0.00884688024,0.129506592,0.0738034814,0.536936484,0.407501361,1.85150615,0,0,0.196212666
2,326,1962,ARS,Adaptive multi-oracle,0.895381333,0.30197038,-0.000408042407,0.138388128,0.073467997,0.59237334,0.36924995,1.8985126,0,0,0.196447274
0,327,1968,ARS,Adaptive multi-oracle,0.919830723,0.347883071,-0.00583781887,0.129640317,0.0669303906,0.533558666,0.412115974,1.84338838,0,0,0.19981698
1,327,1968,ARS,Adaptive multi-oracle,0.879618549,0.280594502,-0.00630531815,0.144866545,0.0733725205,0.551847084,0.399524399,1.86699218,0,0,0.196796726
2,327,1968,ARS,Adaptive multi-oracle,0.897378569,0.305411103,-0.0147642169,0.142347869,0.0727305259,0.584543737,0.380614357,1.88797846,0,0,0.196984953
0,328,1974,ARS,Adaptive multi-oracle,0.92070111,0.347130664,0.00139561505,0.139194417,0.0664443584,0.5454914,0.404492466,1.86204887,0,0,0.200406765
1,328,1974,ARS,Adaptive multi-oracle,0.87602685,0.270775855,0.0226690805,0.0981765591,0.0744874398,0.577813592,0.379853027,1.88650615,0,0,0.197355257
2,328,1974,ARS,Adaptive multi-oracle,0.896963568,0.295350576,0.0354454247,0.0777542052,0.0723429291,0.57853637,0.379319556,1.88775051,0,0,0.197531798
0,329,1980,ARS,Adaptive multi-oracle,0.919222585,0.357758732,-0.0357572135,0.152357698,0.06669209,0.557763911,0.394954234,1.87159415,0,0,0.20098303
1,329,1980,ARS,Adaptive multi-oracle,0.876062326,0.27178718,-0.000566541313,0.116645849,0.0738721942,0.531847084,0.419524399,1.84699218,0,0,0.19796348
2,329,1980,ARS,Adaptive multi-oracle,0.896018161,0.294625523,0.00441230315,0.0771420473,0.0724447605,0.564543737,0.400614357,1.86797846,0,0,0.198097624
0,330,1986,ARS,Adaptive multi-oracle,0.917649283,0.368170293,-0.0315196559,0.170070004,0.0666534082,0.583785558,0.375467625,1.89183321,0,0,0.201524982
1,330,1986,ARS,Adaptive multi-oracle,0.879334075,0.269381123,0.0168897074,0.0902917073,0.0729593415,0.557813592,0.399853027,1.86650615,0,0,0.198537027
2,330,1986,ARS,Adaptive multi-oracle,0.899130996,0.294120803,0.0114778145,0.092834575,0.0720444851,0.55853637,0.399319556,1.86775051,0,0,0.198671052
0,331,1992,ARS,Adaptive multi-oracle,0.918878977,0.361197253,0.00469144694,0.150153697,0.0654191682,0.607763911,0.351495893,1.90659415,0,0,0.202034569
1,331,1992,ARS,Adaptive multi-oracle,0.880520876,0.264019779,0.0203412093,0.0574310357,0.0727125751,0.511847084,0.439524399,1.82699218,0,0,0.199176021
2,331,1992,ARS,Adaptive multi-oracle,0.897081343,0.294766344,-0.00426992033,0.0876034359,0.0730585958,0.544543737,0.420614357,1.84797846,0,0,0.19926823
0,332,1998,ARS,Adaptive multi-oracle,0.91772322,0.348538599,0.000446966652,0.117589991,0.0651960496,0.585628194,0.374124768,1.89326637,0,0,0.202574398
1,332,1998,ARS,Adaptive multi-oracle,0.880027165,0.268039168,-0.00036858612,0.104313762,0.0724164209,0.537813592,0.419853027,1.84650615,0,0,0.19977807
2,332,1998,ARS,Adaptive multi-oracle,0.89990467,0.299083601,-0.00138619005,0.132850884,0.0728578928,0.53853637,0.419319556,1.84775051,0,0,0.199870741
0,333,2004,ARS,Adaptive multi-oracle,0.91711222,0.353482112,-0.00148821305,0.100328993,0.0646195649,0.587763911,0.371495893,1.88659415,0,0,0.203108225
1,333,2004,ARS,Adaptive multi-oracle,0.882254913,0.26889633,0.00588498803,0.10092867,0.0721661003,0.515570698,0.428723528,1.83877721,0,0,0.200414616
2,333,2004,ARS,Adaptive multi-oracle,0.90076891,0.301537769,-0.00265448717,0.141074034,0.0723268682,0.561141705,0.392368702,1.87422133,0,0,0.200438938
0,334,2010,ARS,Adaptive multi-oracle,0.916430462,0.35947305,0.000951527361,0.0868803438,0.0644067796,0.565628194,0.394124768,1.87326637,0,0,0.203672859
1,334,2010,ARS,Adaptive multi-oracle,0.885060868,0.281405692,-0.0350923375,0.15553018,0.0719037395,0.517813592,0.436009872,1.83203616,0,0,0.201048956
2,334,2010,ARS,Adaptive multi-oracle,0.898920248,0.295746028,-4.11025391e-05,0.128199869,0.0728036402,0.572122347,0.384079943,1.88275051,0,0,0.200999358
0,335,2016,ARS,Adaptive multi-oracle,0.914191346,0.365124896,-0.0135381428,0.125152942,0.0651050217,0.567763911,0.391495893,1.86659415,0,0,0.204239182
1,335,2016,ARS,Adaptive multi-oracle,0.884639679,0.276658506,-0.000690340074,0.160120168,0.0712220784,0.565570698,0.378723528,1.87377721,0,0,0.201611691
2,335,2016,ARS,Adaptive multi-oracle,0.900430214,0.296529864,0.000239459417,0.124990157,0.072385156,0.550481372,0.400586767,1.86592996,0,0,0.201582834
0,336,2022,ARS,Adaptive multi-oracle,0.909249228,0.373861057,-0.0385135487,0.189312208,0.0676916235,0.545628194,0.407839876,1.85875226,0,0,0.204846512
1,336,2022,ARS,Adaptive multi-oracle,0.883300824,0.278677706,-0.00805729973,0.152494913,0.07112404,0.567813592,0.386009872,1.86703616,0,0,0.202175387
2,336,2022,ARS,Adaptive multi-oracle,0.899954891,0.299618964,-0.000100492947,0.123890471,0.0722428372,0.552122347,0.404079943,1.86275051,0,0,0.202165623
0,337,2028,ARS,Adaptive multi-oracle,0.909500894,0.372510238,0.00530650758,0.173232052,0.0662709311,0.617763911,0.341495893,1.90159415,0,0,0.20534432
1,337,2028,ARS,Adaptive multi-oracle,0.885933461,0.27728649,-0.000782990077,0.143693164,0.0698230056,0.597373656,0.365677189,1.90240173,0,0,0.202694989
2,337,2028,ARS,Adaptive multi-oracle,0.902019915,0.301034793,0.00168955457,0.118788533,0.0719529973,0.540528968,0.408414376,1.8581892,0,0,0.20276265
0,338,2034,ARS,Adaptive multi-oracle,0.909106492,0.376430509,-0.00788057039,0.165144259,0.065408549,0.595628194,0.357839876,1.89375226,0,0,0.205868567
1,338,2034,ARS,Adaptive multi-oracle,0.884296366,0.268092441,0.0288382963,0.0681695734,0.0698078105,0.580695273,0.37773056,1.88942966,0,0,0.203241329
2,338,2034,ARS,Adaptive multi-oracle,0.90064088,0.297663382,-0.00051501016,0.125941238,0.0726232603,0.532122347,0.417009115,1.84985888,0,0,0.203377013
0,339,2040,ARS,Adaptive multi-oracle,0.907304183,0.369105786,-0.00293494011,0.128550413,0.0652748486,0.609318243,0.357281992,1.91169197,0,0,0.206379398
1,339,2040,ARS,Adaptive multi-oracle,0.883789333,0.268590816,0.00075564708,0.0870676248,0.0691427461,0.577373656,0.385677189,1.88240173,0,0,0.203789511
2,339,2040,ARS,Adaptive multi-oracle,0.902087731,0.291675368,0.0167013869,0.103556278,0.072283878,0.539584051,0.409165461,1.85745426,0,0,0.203974502
0,340,2046,ARS,Adaptive multi-oracle,0.907356969,0.359086114,0.0283540728,0.0717534374,0.0644735439,0.575628194,0.377839876,1.87375226,0,0,0.206928031
1,340,2046,ARS,Adaptive multi-oracle,0.883966951,0.270947595,-0.00239911248,0.0860979858,0.0683874652,0.560695273,0.39773056,1.86942966,0,0,0.204356009
2,340,2046,ARS,Adaptive multi-oracle,0.895328643,0.299658083,-0.00515426271,0.126691948,0.0766159308,0.512122347,0.434765788,1.83317912,0,0,0.204642798
0,341,2052,ARS,Adaptive multi-oracle,0.905343765,0.373308447,0.00104060324,0.115894514,0.0647919386,0.589318243,0.377281992,1.89169197,0,0,0.207468149
1,341,2052,ARS,Adaptive multi-oracle,0.884500236,0.267591698,0.0184223465,0.0802054683,0.0677507505,0.557373656,0.405677189,1.86240173,0,0,0.204930796
2,341,2052,ARS,Adaptive multi-oracle,0.891925052,0.288862944,0.0376351969,0.0955703684,0.078022208,0.554012201,0.397845957,1.86867616,0,0,0.205234806
0,342,2058,ARS,Adaptive multi-oracle,0.905325868,0.366606855,0.0152478516,0.0871974934,0.0642883165,0.555628194,0.397839876,1.85394366,0,0,0.208044514
1,342,2058,ARS,Adaptive multi-oracle,0.884541779,0.270475679,-0.00875651845,0.122061276,0.0673461643,0.540695273,0.41773056,1.84942966,0,0,0.205526633
2,342,2058,ARS,Adaptive multi-oracle,0.892109637,0.284248508,0.0169833144,0.0902531056,0.0776240592,0.522551081,0.422943791,1.8442064,0,0,0.205855928
0,343,2064,ARS,Adaptive multi-oracle,0.904752816,0.367568837,0.000640593919,0.107596327,0.0639683628,0.569318243,0.397281992,1.87169197,0,0,0.208603566
1,343,2064,ARS,Adaptive multi-oracle,0.886820293,0.273687994,-0.00173309615,0.128411177,0.0670380882,0.537373656,0.413709559,1.85303644,0,0,0.20613062
2,343,2064,ARS,Adaptive multi-oracle,0.890686565,0.283435194,0.00722046457,0.110371651,0.0779840773,0.534012201,0.417845957,1.84867616,0,0,0.206468695
0,344,2070,ARS,Adaptive multi-oracle,0.90746104,0.362496657,0.00129718044,0.117954895,0.0637602254,0.535628194,0.417839876,1.83964406,0,0,0.209207419
1,344,2070,ARS,Adaptive multi-oracle,0.884790756,0.273960449,-0.00100425413,0.122806678,0.0679404056,0.541283168,0.407815875,1.8587758,0,0,0.20673528
2,344,2070,ARS,Adaptive multi-oracle,0.892740307,0.278342446,0.0201690272,0.05781505,0.0772674504,0.546102749,0.404011918,1.86252436,0,0,0.207059211
0,345,2076,ARS,Adaptive multi-oracle,0.907481503,0.364658231,0.00314371793,0.0825895159,0.0633888776,0.549318243,0.415761126,1.85169197,0,0,0.209792834
1,345,2076,ARS,Adaptive multi-oracle,0.884769897,0.275793411,-0.0103408657,0.143421318,0.0676760732,0.528993516,0.41767864,1.84921718,0,0,0.207347336
